Level 3 Area,Cost Center Name,Well Customer,Month,Year,Safety Observation Card Count,Near Miss (NM),Environmental (ENV) Incident Count,Property/ Equipment Damage (EQP DMG) Incident Count,First Aid Cases (FAC),Medical Treatment Only (MTO),Restricted Work Case (RWC),Lost Time Incident (LTI),Fatality (FTL),Total Recordable Cases (TTL REC),Total Class 1 Incidents,Class 1 Incident Rate (C1IR),Total Recordable Incident Rate (TRIR),Lost Time Incident Rate (LTIR),Total Hurt Rate (THR),Work Hours,Count of STARs
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-JAN,2020,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13074,25
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-FEB,2020,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12275.5,17
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-MAR,2020,334,0,0,1,1,0,1,0,0,1,0,0,14.84,0,29.68,13478,19
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-APR,2020,297,1,0,0,1,0,0,0,0,0,0,0,0,0,15.3,13074.5,18
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-MAY,2020,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13293,14
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-JUN,2020,109,0,0,0,0,0,1,0,0,1,0,0,14.57,0,14.57,13727,0
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-JUL,2020,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15037,19
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-AUG,2020,199,0,0,0,1,0,0,0,0,0,0,0,0,0,14.28,14002.5,22
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-SEP,2020,368,0,0,0,2,0,0,0,0,0,0,0,0,0,27.9,14337,20
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-OCT,2020,296,0,0,0,3,0,0,0,0,0,0,0,0,0,44.12,13600.5,21
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-NOV,2020,336,0,1,1,1,0,0,0,0,0,0,0,0,0,15.35,13032,33
NOC,0M200,ENVEN ENERGY VENTURES LLC,2020-DEC,2020,410,0,0,0,1,0,0,0,0,0,0,0,0,0,15.07,13267.5,32
NOC,0M200,ENVEN ENERGY VENTURES LLC,2021-JAN,2021,258,0,0,1,1,0,0,0,0,0,0,0,0,0,14.84,13477,26
NOC,0M200,ENVEN ENERGY VENTURES LLC,2021-FEB,2021,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11659,37
NOC,0M200,ENVEN ENERGY VENTURES LLC,2021-MAR,2021,318,0,0,1,1,0,0,0,0,0,0,0,0,0,14.51,13782.7,35
NOC,0M200,ENVEN ENERGY VENTURES LLC,2021-APR,2021,252,0,0,0,1,0,0,0,0,0,0,0,0,0,14.81,13504.5,23
NOC,0M200,ENVEN ENERGY VENTURES LLC,2021-MAY,2021,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13113,29
NOC,0M200,ENVEN ENERGY VENTURES LLC,2021-JUN,2021,235,0,0,0,1,1,0,0,0,1,0,0,15.6,0,31.2,12822.5,23
NOC,0M200,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.5,0
NOC,0M200,,2021-FEB,2021,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0
NOC,0M200,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M200,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M200,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M200,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M201,MURPHY OIL COMPANY LTD,2020-JAN,2020,379,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13154,24
NOC,0M201,MURPHY OIL COMPANY LTD,2020-FEB,2020,473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12730.5,36
NOC,0M201,MURPHY OIL COMPANY LTD,2020-MAR,2020,460,1,0,2,1,0,0,0,0,0,0,0,0,0,15.16,13194,40
NOC,0M201,MURPHY OIL COMPANY LTD,2020-APR,2020,504,1,2,5,1,0,0,0,0,0,0,0,0,0,15.79,12666,37
NOC,0M201,MURPHY OIL COMPANY LTD,2020-MAY,2020,459,1,0,0,1,0,0,0,0,0,0,0,0,0,15.35,13026,26
NOC,0M201,MURPHY OIL COMPANY LTD,2020-JUN,2020,353,1,0,1,1,0,0,0,0,0,0,0,0,0,15.8,12660.5,16
NOC,0M201,MURPHY OIL COMPANY LTD,2020-JUL,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.5,3
NOC,0M201,,2020-JUL,2020,119,0,0,0,1,0,0,0,0,0,0,0,0,0,34.19,5849.5,1
NOC,0M201,,2021-MAY,2021,45,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-JAN,2020,466,2,0,0,1,0,0,0,0,0,0,0,0,0,13.94,14346.5,19
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-FEB,2020,465,1,0,1,1,0,0,0,0,0,0,0,0,0,14.52,13778.5,25
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-MAR,2020,403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14970,27
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-APR,2020,333,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,15408.5,41
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-MAY,2020,399,0,0,0,1,0,0,0,0,0,0,0,0,0,14.7,13610,29
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-JUN,2020,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12964,19
NOC,0M202,ENVEN ENERGY VENTURES LLC,2020-JUL,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742,0
NOC,0M202,,2020-MAY,2020,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.5,1
NOC,0M202,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,0
NOC,0M202,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0
NOC,0M202,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
NOC,0M202,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
NOC,0M202,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
NOC,0M400,CHEVRON USA INC,2020-JAN,2020,516,0,0,0,2,0,0,0,0,0,0,0,0,0,18.88,21189.5,43
NOC,0M400,CHEVRON USA INC,2020-FEB,2020,584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19987,34
NOC,0M400,CHEVRON USA INC,2020-MAR,2020,473,0,1,0,1,0,0,0,0,0,0,0,0,0,9.34,21418,37
NOC,0M400,CHEVRON USA INC,2020-APR,2020,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15672.5,27
NOC,0M400,CHEVRON USA INC,2020-MAY,2020,511,1,0,2,0,0,0,0,0,0,0,0,0,0,0,22222,33
NOC,0M400,CHEVRON USA INC,2020-JUN,2020,638,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22357,37
NOC,0M400,CHEVRON USA INC,2020-JUL,2020,572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21556.75,42
NOC,0M400,CHEVRON USA INC,2020-AUG,2020,329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22973.75,28
NOC,0M400,CHEVRON USA INC,2020-SEP,2020,585,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21947.5,32
NOC,0M400,CHEVRON USA INC,2020-OCT,2020,262,0,0,0,2,0,0,0,0,0,0,0,0,0,17.68,22630,25
NOC,0M400,CHEVRON USA INC,2020-NOV,2020,676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21600.75,39
NOC,0M400,CHEVRON USA INC,2020-DEC,2020,587,1,1,0,1,0,0,0,0,0,0,0,0,0,9.06,22067.75,33
NOC,0M400,CHEVRON USA INC,2021-JAN,2021,539,0,0,0,0,1,0,0,0,1,0,0,9.54,0,9.54,20967,31
NOC,0M400,CHEVRON USA INC,2021-FEB,2021,399,0,0,0,1,0,0,0,0,0,0,0,0,0,10.47,19101,30
NOC,0M400,CHEVRON USA INC,2021-MAR,2021,542,0,0,1,1,0,0,0,0,0,0,0,0,0,9,22222,36
NOC,0M400,CHEVRON USA INC,2021-APR,2021,509,0,0,0,1,0,0,0,0,0,0,0,0,0,9.62,20782.5,24
NOC,0M400,CHEVRON USA INC,2021-MAY,2021,521,1,0,0,1,0,0,0,0,0,0,0,0,0,9.13,21903,26
NOC,0M400,CHEVRON USA INC,2021-JUN,2021,374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21179,17
NOC,0M400,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M400,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M400,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0M400,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0NIYD,,2020-JAN,2020,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2808.5,8
NOC,0NIYD,,2020-FEB,2020,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465.5,8
NOC,0NIYD,,2020-MAR,2020,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779,10
NOC,0NIYD,,2020-APR,2020,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,8
NOC,0NIYD,,2020-MAY,2020,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1653.5,4
NOC,0NIYD,,2020-JUN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0
NOC,0NIYD,,2020-JUL,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.5,0
NOC,0NIYD,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,3
NOC,0NIYD,,2020-SEP,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.5,4
NOC,0NIYD,,2020-OCT,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.5,8
NOC,0NIYD,,2020-NOV,2020,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,5
NOC,0NIYD,,2020-DEC,2020,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.5,5
NOC,0NIYD,,2021-JAN,2021,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.5,4
NOC,0NIYD,,2021-FEB,2021,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.5,6
NOC,0NIYD,,2021-MAR,2021,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,8
NOC,0NIYD,,2021-APR,2021,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,5
NOC,0NIYD,,2021-MAY,2021,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1504.5,2
NOC,0NIYD,,2021-JUN,2021,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,2
NOC,0NIYD,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0NIYD,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0NIYD,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0NIYD,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0P140,ENI US OPERATING COMPANY INC,2021-MAY,2021,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9322.5,4
NOC,0P140,ENI US OPERATING COMPANY INC,2021-JUN,2021,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478.5,4
NOC,0P140,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
NOC,0P140,,2020-NOV,2020,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509,5
NOC,0P140,,2020-DEC,2020,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321,3
NOC,0P140,,2021-JAN,2021,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5686.5,1
NOC,0P140,,2021-FEB,2021,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,13
NOC,0P140,,2021-MAR,2021,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9354,15
NOC,0P140,,2021-APR,2021,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11533.5,12
NOC,0P140,,2021-MAY,2021,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0
NOC,0P140,,2021-JUN,2021,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7297,5
NOC,0P140,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0P140,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0P140,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,0P140,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,20339,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0
NOC,20339,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0
NOC,20339,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0
NOC,20339,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0
NOC,20339,,2020-MAY,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0
NOC,20339,,2020-JUN,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0
NOC,20339,,2020-JUL,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0
NOC,20339,,2020-AUG,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0
NOC,20339,,2020-SEP,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
NOC,20339,,2020-OCT,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
NOC,20339,,2020-NOV,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0
NOC,20339,,2020-DEC,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0
NOC,20339,,2021-JAN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
NOC,20339,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
NOC,20339,,2021-MAR,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0
NOC,20339,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0
NOC,20339,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
NOC,20339,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
NOC,20339,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,20339,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,20339,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,22220,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
NOC,22220,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,90220,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0
NOC,90220,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0
NOC,90220,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0
NOC,90220,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0
NOC,90220,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0
NOC,90220,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0
NOC,90220,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0
NOC,90220,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0
NOC,90220,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0
NOC,90220,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0
NOC,90220,,2020-NOV,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0
NOC,90220,,2020-DEC,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0
NOC,90220,,2021-JAN,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0
NOC,90220,,2021-FEB,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0
NOC,90220,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,0
NOC,90220,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0
NOC,90220,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0
NOC,90220,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0
NOC,90220,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,90220,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,90220,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,90220,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-JAN,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,4
NOC,HARYD,,2020-FEB,2020,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.5,3
NOC,HARYD,,2020-MAR,2020,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2
NOC,HARYD,,2020-APR,2020,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0
NOC,HARYD,,2020-MAY,2020,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,0
NOC,HARYD,,2020-JUN,2020,19,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-JUL,2020,13,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-AUG,2020,12,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-SEP,2020,15,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-OCT,2020,18,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-NOV,2020,14,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2020-DEC,2020,15,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2021-JAN,2021,16,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2021-FEB,2021,15,0,0,0,0,0,0,0,0,0,0,,,,,0,5
NOC,HARYD,,2021-MAR,2021,24,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2021-APR,2021,18,0,0,0,0,0,0,0,0,0,0,,,,,0,1
NOC,HARYD,,2021-MAY,2021,19,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,HARYD,,2021-JUN,2021,24,0,0,0,0,0,0,0,0,0,0,,,,,0,0
NOC,ONIYD,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Canada,0,,2020-JAN,2020,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9086.74,0
Canada,0,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8172.02,0
Canada,0,,2020-MAR,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9115.25,0
Canada,0,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7112.5,0
Canada,0,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754.52,0
Canada,0,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464,0
Canada,0,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751.5,0
Canada,0,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035,0
Canada,0,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867,0
Canada,0,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3924.5,0
Canada,0,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,0
Canada,0,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712.5,0
Canada,0,,2021-JAN,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261.5,0
Canada,0,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018.5,0
Canada,0,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4897.5,0
Canada,0,,2021-APR,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595.5,0
Canada,0,,2021-MAY,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237,0
Canada,0,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204,0
Canada,0,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canada,0,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canada,0,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canada,0,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canada,90888,,2020-DEC,2020,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0
Canada,90888,,2021-FEB,2021,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0
Canada,C0003,LONGSHORE RESOURCES LTD,2020-JAN,2020,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3436,0
Canada,C0003,LONGSHORE RESOURCES LTD,2020-FEB,2020,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,2
Canada,C0003,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
Canada,C0003,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0
Canada,C0003,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Canada,C0003,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-JAN,2020,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,2
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-FEB,2020,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,16
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-MAR,2020,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,2
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-JUL,2020,127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4389,7
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-AUG,2020,141,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,9
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-SEP,2020,136,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4156,6
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-OCT,2020,150,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,14
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-NOV,2020,186,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4722,10
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2020-DEC,2020,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,16
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2021-JAN,2021,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4748,4
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2021-FEB,2021,127,5,0,0,1,0,0,0,0,0,0,0,0,0,46.33,4317,12
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2021-MAR,2021,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4706,10
Canada,C0005,SEVEN GENERATIONS ENERGY LTD,2021-APR,2021,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,9
Canada,C0005,ARC RESOURCES LTD (formerly SEVEN GENERATIONS ENERGY LTD),2021-MAY,2021,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,5
Canada,C0005,ARC RESOURCES LTD,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,3
Canada,C0005,ARC RESOURCES LTD,2021-MAY,2021,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,1
Canada,C0005,ARC RESOURCES LTD,2021-JUN,2021,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4262,7
Canada,C0005,,2020-JAN,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0
Canada,C0005,,2020-FEB,2020,8,1,0,0,1,0,0,0,0,0,0,0,0,0,416.67,480,1
Canada,C0005,,2020-MAR,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
Canada,C0005,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,6
Canada,C0005,,2020-JUL,2020,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,780,4
Canada,C0005,,2020-AUG,2020,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0
Canada,C0005,,2020-SEP,2020,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,1
Canada,C0005,,2020-OCT,2020,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0
Canada,C0005,,2020-DEC,2020,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,1
Canada,C0005,,2021-JAN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1
Canada,C0005,,2021-MAR,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
Canada,C0005,,2021-APR,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0
Canada,C0005,,2021-MAY,2021,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,696,5
Canada,C0005,,2021-JUN,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,2
Canada,C0005,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canada,C0007,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Canada,C0008,TIMBERROCK ENERGY CORP,2020-JAN,2020,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,0
Canada,C0008,TIMBERROCK ENERGY CORP,2020-FEB,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,2
Canada,C0008,TIMBERROCK ENERGY CORP,2020-OCT,2020,13,0,0,0,0,1,0,0,0,1,0,0,320,0,320,625,0
